mode	cell_id	input_cap_tokens	target_prefix_ratio_pct	line_number	avg_prompt_throughput_tokens_s	avg_generation_throughput_tokens_s	running_reqs	waiting_reqs	gpu_kv_cache_usage_pct	prefix_cache_hit_rate_pct
prefix_cache_off	cap131072_prefix30	131072	30	151	0.0	12.4	1	0	9.4	0.0
prefix_cache_off	cap131072_prefix30	131072	30	152	0.0	12.4	1	0	9.4	0.0
prefix_cache_off	cap131072_prefix30	131072	30	156	0.0	7.2	1	2	2.4	0.0
prefix_cache_off	cap131072_prefix30	131072	30	157	0.0	0.0	1	2	6.9	0.0
prefix_cache_off	cap131072_prefix30	131072	30	158	13105.6	1.3	2	1	11.5	0.0
prefix_cache_off	cap131072_prefix30	131072	30	159	0.0	3.2	2	1	16.1	0.0
prefix_cache_off	cap131072_prefix30	131072	30	160	13105.8	3.8	3	0	20.5	0.0
prefix_cache_off	cap131072_prefix30	131072	30	161	0.0	6.6	3	0	25.2	0.0
prefix_cache_off	cap131072_prefix30	131072	30	162	13106.3	9.2	3	0	28.3	0.0
prefix_cache_off	cap131072_prefix30	131072	30	163	0.0	32.7	3	0	28.3	0.0
prefix_cache_off	cap131072_prefix30	131072	30	164	0.0	33.0	3	0	28.3	0.0
prefix_cache_off	cap131072_prefix30	131072	30	165	0.0	33.0	3	0	28.3	0.0
prefix_cache_off	cap131072_prefix30	131072	30	166	0.0	33.0	3	0	28.3	0.0
prefix_cache_off	cap131072_prefix30	131072	30	167	0.0	33.3	3	0	28.3	0.0
prefix_cache_off	cap131072_prefix30	131072	30	168	0.0	32.7	3	0	28.3	0.0
prefix_cache_off	cap131072_prefix30	131072	30	169	0.0	32.7	3	0	28.3	0.0
prefix_cache_off	cap131072_prefix30	131072	30	170	0.0	32.4	3	0	28.3	0.0
prefix_cache_off	cap131072_prefix30	131072	30	171	0.0	18.0	1	0	9.4	0.0
prefix_cache_off	cap131072_prefix60	131072	60	145	13107.0	10.1	1	0	9.4	0.0
prefix_cache_off	cap131072_prefix60	131072	60	146	0.0	10.5	1	0	9.4	0.0
prefix_cache_off	cap131072_prefix60	131072	60	147	0.0	10.8	1	0	9.4	0.0
prefix_cache_off	cap131072_prefix60	131072	60	148	0.0	11.1	1	0	9.4	0.0
prefix_cache_off	cap131072_prefix60	131072	60	149	0.0	11.3	1	0	9.4	0.0
prefix_cache_off	cap131072_prefix60	131072	60	150	0.0	11.4	1	0	9.4	0.0
prefix_cache_off	cap131072_prefix60	131072	60	151	0.0	11.5	1	0	9.4	0.0
prefix_cache_off	cap131072_prefix60	131072	60	152	0.0	11.6	1	0	9.4	0.0
prefix_cache_off	cap131072_prefix60	131072	60	153	0.0	11.7	1	0	9.4	0.0
prefix_cache_off	cap131072_prefix60	131072	60	157	0.0	2.4	1	2	4.2	0.0
prefix_cache_off	cap131072_prefix60	131072	60	158	0.0	0.0	1	2	8.4	0.0
prefix_cache_off	cap131072_prefix60	131072	60	159	13106.4	2.6	2	1	13.4	0.0
prefix_cache_off	cap131072_prefix60	131072	60	160	0.0	2.8	2	1	17.4	0.0
prefix_cache_off	cap131072_prefix60	131072	60	161	13105.9	5.5	3	0	22.4	0.0
prefix_cache_off	cap131072_prefix60	131072	60	162	0.0	5.8	3	0	26.5	0.0
prefix_cache_off	cap131072_prefix60	131072	60	163	13105.3	19.1	3	0	28.3	0.0
prefix_cache_off	cap131072_prefix60	131072	60	164	0.0	33.6	3	0	28.3	0.0
prefix_cache_off	cap131072_prefix60	131072	60	165	0.0	33.6	3	0	28.3	0.0
prefix_cache_off	cap131072_prefix60	131072	60	166	0.0	33.9	3	0	28.3	0.0
prefix_cache_off	cap131072_prefix60	131072	60	167	0.0	33.9	3	0	28.3	0.0
prefix_cache_off	cap131072_prefix60	131072	60	168	0.0	33.9	3	0	28.3	0.0
prefix_cache_off	cap131072_prefix60	131072	60	169	0.0	33.9	3	0	28.3	0.0
prefix_cache_off	cap131072_prefix60	131072	60	170	0.0	33.9	3	0	28.3	0.0
prefix_cache_off	cap131072_prefix60	131072	60	171	0.0	27.5	2	0	18.9	0.0
prefix_cache_off	cap131072_prefix90	131072	90	145	13107.4	10.7	1	0	9.4	0.0
prefix_cache_off	cap131072_prefix90	131072	90	146	0.0	12.1	1	0	9.4	0.0
prefix_cache_off	cap131072_prefix90	131072	90	147	0.0	12.2	1	0	9.4	0.0
prefix_cache_off	cap131072_prefix90	131072	90	148	0.0	12.3	1	0	9.4	0.0
prefix_cache_off	cap131072_prefix90	131072	90	149	0.0	12.2	1	0	9.4	0.0
prefix_cache_off	cap131072_prefix90	131072	90	150	0.0	12.2	1	0	9.4	0.0
prefix_cache_off	cap131072_prefix90	131072	90	151	0.0	12.3	1	0	9.4	0.0
